"","Protein_Group","Genes","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","[5] HS1.raw.PG.MS2Channel3","[6] HS3.raw.PG.MS2Channel3","[7] HS4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"1205","O94898","LRIG2",NA,NA,NA,304.7096863,991.0183716,538.9658813,493.4979858,-7.26291815435159,5.17668382250543,-3.28216867784393,0.0141415097908716,0.0729842733522245,-2.62416678374901,"Others"
"1206","O14525","ASTN1",11.1458168,NA,NA,148.8261261,433.9622803,371.5022888,677.8743896,-6.19690101840846,5.3631979761042,-3.28128432871769,0.0141583785290104,0.0730107430115385,-2.62520679653066,"Others"
"1207","Q9Y5Q9","GTF3C3",NA,NA,NA,549.1279907,1189.914673,1257.319092,1031.48999,-7.8997769634012,5.66152457346094,-3.28034960706019,0.0141762316798047,0.0730422409417607,-2.62630618942376,"Others"
"1208","Q9H993","ARMT1",18.85284233,21.63701439,29.02111626,101.8998489,210.5003052,199.5010986,310.0180969,-2.78305693837724,6.29396074402901,-3.27712005305941,0.014238102947312,0.0733002998587195,-2.63010581273503,"Others"
"1209","O15164","TRIM24",NA,NA,NA,372.7690125,749.2573242,811.5858154,735.8034058,-7.4444172036273,5.32696530496236,-3.27619727641476,0.0142558347384534,0.0733308819176526,-2.63119179181646,"Others"
"1210","P26583","HMGB2",42.51181793,23.00499344,28.89499664,74.99066925,141.0335541,272.5910339,274.588623,-2.48956741131558,6.36150259894985,-3.2701063127963,0.0143734751459591,0.0738749106881983,-2.63836353544323,"Others"
"1211","P29762","CRABP1",57.22328568,63.91673279,113.609642,407.5461731,607.3381958,630.6757813,1119.293945,-2.71073158319865,8.01148780152285,-3.26847894059885,0.0144050827823162,0.0739562171246706,-2.64028070525578,"Others"
"1212","Q14676","MDC1",NA,83.54413605,NA,NA,94.3003006,222.4873505,210.2432098,-5.76666493087689,4.07183602456826,-3.26715702821065,0.0144308127216875,0.0739562171246706,-2.64183834126207,"Others"
"1213","Q8N350","CBARP",18.03213501,19.58782387,102.1296844,34.6358223,NA,NA,11.27586269,3.90849677143964,3.43934422947847,3.26684658321078,0.0144368624520582,0.0739562171246706,-2.64220418661382,"Others"
"1214","Q8TER5","ARHGEF40",1845.473877,315.2671814,293.9664001,409.7895813,69.56368256,58.91233444,118.6914902,2.6942843233105,7.85586166358283,3.26769946367106,0.0144202486782696,0.0739562171246706,-2.64119914378699,"Others"
"1215","P35221","CTNNA1",NA,23.16719818,79.70320892,88.58827972,1026.470459,734.0881958,871.6749878,-5.41162582229185,6.67296084797611,-3.26621934634899,0.0144490939309062,0.0739579548611568,-2.64294340524763,"Others"
"1216","O43809","NUDT21",44.77758408,17.46796799,14.5457983,NA,494.3909912,152.9153137,248.557724,-4.64005498328668,5.4090888556201,-3.26069044540456,0.0145573946132105,0.0744510173516086,-2.64946219175194,"Others"
"1217","O75367","MACROH2A1",NA,96.17664337,80.24094391,82.14334869,1462.76123,1115.909668,1786.996826,-5.65057949067579,7.25272736013703,-3.25651593188859,0.014639744381248,0.0748106576063939,-2.65438743097749,"Others"
"1218","P62875","POLR2L",NA,NA,NA,295.743988,504.4191284,1463.696533,356.7663269,-7.27359669371629,5.17052447365287,-3.25510849358246,0.014667621550827,0.074830138166196,-2.65604862088162,"Others"
"1219","Q13247","SRSF6",NA,169.566803,NA,NA,197.9984436,379.6812134,520.3388062,-6.55816184551342,4.66418905981985,-3.25522158815764,0.0146653793735106,0.074830138166196,-2.65591512412684,"Others"
"1220","O60941","DTNB",NA,NA,NA,73.15320587,172.2695465,208.3032684,78.63811493,-5.60079487596142,3.95344995138554,-3.25153719773712,0.0147386150705516,0.0751044141117207,-2.66026525311514,"Others"
"1221","Q9H1Z4","WDR13",522.1776733,1428.132568,156.7745819,962.6933594,3176.580078,3038.320313,3029.406006,-2.40795558464522,10.2135391002709,-3.25119002443969,0.0147455362004198,0.0751044141117207,-2.66067527223927,"Others"
"1222","Q15904","ATP6AP1",82.84134674,NA,NA,29.50277328,354.5428162,456.945282,471.3617249,-5.90210509954756,5.35958823852604,-3.24906292713116,0.014788017737315,0.0752591508251736,-2.66318785003378,"Others"
"1223","Q9NYY8","FASTKD2",NA,NA,NA,49.6632843,71.06998444,85.62653351,117.7583618,-5.08426582445006,3.59468824241471,-3.2441897453898,0.0148858403048599,0.0756950456712375,-2.66894695283176,"Others"
"1224","P37802","TAGLN2",NA,NA,NA,10.82490158,18.26851845,16.07851601,32.78351212,-3.58923822282928,2.42918402033792,-3.24205395515397,0.0149289326730941,0.075852150566971,-2.6714722397526,"Others"
"1225","P08195","SLC3A2",NA,NA,107.814003,129.2568359,1142.41272,1283.634277,1431.95166,-6.87594832263446,6.39456891847419,-3.24125958671671,0.0149449943244893,0.0758717711869378,-2.6724116639136,"Others"
"1226","P48163","ME1",827.1665649,1116.249756,1491.411987,959.8366699,581.4473267,69.61499786,201.1532745,2.40537525477212,9.03689756636103,3.2375555722562,0.0150201331013777,0.0761910340599247,-2.67679340530026,"Others"
"1227","Q9UBT2","UBA2",NA,683.2848511,366.4542847,NA,19841.27539,4983.898438,9345.217773,-8.76496652211881,8.24138276443069,-3.23437798249777,0.0150849168378806,0.0764572924325831,-2.68055417760753,"Others"
"1228","Q8N0W4","NLGN4X",158.5609283,319.5590515,387.2958679,264.7542419,1507.912842,1025.569214,530.7067871,-1.7981224887217,8.84496677416412,-3.21785120256843,0.0154267410636485,0.0781261422433469,-2.70014046062722,"Others"
"1229","Q9Y5A9","YTHDF2",NA,NA,NA,69.12084961,159.2339325,173.4786987,72.92545319,-5.46003786374636,3.87295912014846,-3.21481502424337,0.0154904391480471,0.0783848991551708,-2.70374349508592,"Others"
"1230","Q15526","SURF1",1092.030029,3610.948486,1523.890015,5273.428711,573.1200562,357.5660706,898.9972534,2.05796501303563,10.3310068749819,3.21236051006575,0.0155421407492518,0.0785825799346317,-2.70665735036849,"Others"
"1231","O94905","ERLIN2",16.66360664,NA,NA,NA,10.33839321,143.4948273,82.61097717,-4.65220258829625,3.0294781203576,-3.21111247303097,0.0155685003546726,0.0786519120273834,-2.70813931729047,"Others"
"1232","O43824","GTPBP6",39498.47656,13565.48633,8723.982422,9140.152344,5413.495605,4518.375488,3316.079102,1.73152834729456,13.0695169848919,3.20877615615391,0.015617974600393,0.0788252648015454,-2.71091422013794,"Others"
"1233","Q96I24","FUBP3",NA,109.1203308,121.1614227,NA,813.2810669,1489.61792,1426.231079,-6.80113152144773,6.34366615142545,-3.2082159511681,0.0156298626928402,0.0788252648015454,-2.71157971970223,"Others"
"1234","Q9UIA9","XPO7",443.7922363,190.0445709,463.4541626,82.1287384,26.61083794,28.63167572,NA,4.6774449085043,5.89823602099798,3.20769912620433,0.0156408388430788,0.0788252648015454,-2.71219373018486,"Others"
"1235","P49674","CSNK1E",31.97063637,59.97973251,NA,NA,93.95616913,844.0749512,3205.267578,-6.56959287532927,5.55888173986144,-3.20589346489522,0.0156792519213198,0.0788909932837278,-2.71433926947606,"Others"
"1236","Q86UV5","USP48",NA,NA,NA,180.8236237,2230.88208,547.3915405,104.5139236,-7.10486676359709,4.92154186012099,-3.20599022617548,0.015677190883392,0.0788909932837278,-2.71422428169227,"Others"
"1237","Q6YP21","KYAT3",15.12778854,95.08095551,17.47293663,74.61639404,289.3059998,753.0886841,199.848465,-3.20192225122553,6.63365834021876,-3.20354359361522,0.0157293942227368,0.0790793069290218,-2.71713223500515,"Others"
"1238","Q9UL54","TAOK2",NA,NA,NA,13.01941013,17.0472908,18.44336891,111.7829208,-4.13843539215237,2.72595360400968,-3.2014641562119,0.0157739096199307,0.0792390500212837,-2.71960450835814,"Others"
"1239","P48067","SLC6A9",71.46685028,233.3705597,712.6452637,208.8970795,77.89523315,NA,NA,5.71050253027525,5.36376637972266,3.19711621239093,0.015867425850429,0.079644488590652,-2.72477606855088,"Others"
"1240","Q7Z3K3","POGZ",NA,NA,274.0724487,NA,623.2617798,635.1274414,320.8370056,-6.95053829186385,5.00471908410984,-3.1947279325253,0.0159190465892481,0.0798078953152365,-2.72761803200448,"Others"
"1241","Q99798","ACO2",287.4185486,218.0496063,172.9889679,195.1295013,351.9309998,1452.674072,2498.119873,-2.33389943883661,8.75165479679867,-3.19442316301724,0.0159256469024294,0.0798078953152365,-2.7279807614931,"Others"
"1242","O14576","DYNC1I1",1739.855591,1822.857544,760.7404175,3797.0271,712.0613403,NA,NA,7.60634294179954,7.5057758070286,3.19303665886862,0.0159557111818316,0.0798941770046786,-2.72963113222616,"Others"
"1243","Q9H1A3","METTL9",4000.771973,2524.437012,3224.848877,3117.789307,2374.228027,1833.966675,1496.346069,0.764883381428424,11.3049363633578,3.1915423286355,0.0159881817714337,0.0799923591605362,-2.73141019105707,"Others"
"1244","Q08174","PCDH1",115.5113831,172.0614624,99.73274231,120.3479843,348.8790283,435.0272217,441.8548584,-1.70067655251681,7.69807713205984,-3.18809019013293,0.0160634655954243,0.0803044152234275,-2.73552145075907,"Others"
"1245","A6NCE7;Q9GZQ8","MAP1LC3B2;MAP1LC3B",149.1790924,NA,NA,125.9361572,1118.212402,1782.470947,1548.647217,-6.95419655583573,6.53499481014227,-3.18673848524051,0.0160930470412171,0.080387678352875,-2.7371317523781,"Others"
"1246","Q9UPQ3","AGAP1",110.0391769,NA,13.13420486,NA,281.5092468,380.5680542,356.7654724,-5.74626278962788,5.1166949997067,-3.18577983317837,0.0161140621546749,0.0804280517976911,-2.73827398075963,"Others"
"1247","P61313","RPL15",326.2898254,158.7441254,210.6480103,220.1533356,1309.755981,1033.562256,396.6772766,-1.87169658064797,8.59927325682434,-3.18383088560962,0.016156876950896,0.0805770791961687,-2.74059658822728,"Others"
"1248","Q9P260","RELCH",1593.71814,1451.621948,1356.009888,1575.890991,847.7254028,1007.052429,601.5465088,0.896007076765526,10.1591499777386,3.1810231906734,0.0162187716939346,0.0808209464459772,-2.7439436395381,"Others"
"1249","Q13485","SMAD4",57.56039429,45.83485794,72.85813904,48.02365112,380.1852417,201.3021851,181.9388733,-2.10578100626181,6.7133413700502,-3.17982724768234,0.0162452131372883,0.080823184400637,-2.7453696998785,"Others"
"1250","Q9UGN5","PARP2",NA,NA,NA,1021.373108,2588.073975,2705.891357,1010.98468,-8.40844463883619,6.10304565058406,-3.17983320366464,0.0162450813401883,0.080823184400637,-2.74536259731764,"Others"
"1251","P36915","GNL1",1220.800415,816.5812988,1393.038574,1397.714355,415.2915039,639.3374023,592.4324341,1.12721168287646,9.72314720977186,3.17474534818454,0.016358087465376,0.0811373673441509,-2.75143194380083,"Others"
"1252","Q12860","CNTN1",843.9060669,363.3738708,530.609314,2145.796875,2702.356934,3032.136963,2907.925049,-1.90260502910715,10.4039310037031,-3.17475744649067,0.0163578177518275,0.0811373673441509,-2.75141750680046,"Others"
"1253","Q86X76","NIT1",NA,NA,84.82807159,81.76434326,434.8034363,829.0874023,1270.642334,-6.39379802995864,5.93877793813221,-3.17463491129361,0.0163605497104945,0.0811373673441509,-2.75156373004226,"Others"
"1254","Q8IXI1","RHOT2",231.1078033,47.65100098,141.7081757,185.2789459,14.10820103,13.23557377,32.2636528,2.77213564177657,5.85226531545562,3.17574811778665,0.0163357484130722,0.0811373673441509,-2.75023540926547,"Others"
"1255","Q9C0D0","PHACTR1",762.3203125,573.0145264,565.2541504,791.8217773,312.2216187,NA,NA,6.61563173121501,6.54404098303726,3.17240393912158,0.0164103756124285,0.0813196222579224,-2.75422639753036,"Others"
"1256","Q96P48","ARAP1",NA,NA,NA,85.68281555,1792.606079,1495.740234,27.82971382,-7.12582817598076,4.66334488847177,-3.1695121691964,0.0164752020586687,0.0815758611487743,-2.75767888941557,"Others"
"1257","Q9NY47","CACNA2D2",140.4405212,NA,NA,NA,316.4915466,105.4739456,641.781311,-6.33835880359287,4.5024524087223,-3.16760978311386,0.0165179987430937,0.0817227002253779,-2.75995086747718,"Others"
"1258","Q8IYB5","SMAP1",NA,42.07019806,NA,35.69193649,455.3643494,221.8106384,189.2789459,-5.41206060778919,4.975956845035,-3.15445604447049,0.016817192511155,0.0831368205301057,-2.77567554414698,"Others"
"1259","Q9GZT3","SLIRP",NA,91.62139893,NA,NA,67.80454254,179.0726929,513.8306274,-5.90162212061924,4.16258503367045,-3.14862018465033,0.0169517912049594,0.0837356548877224,-2.78266065274122,"Others"
"1260","Q8N9I9","DTX3",353.0059814,79.04727173,316.4544983,477.8210144,774.0430298,2195.362549,1307.149048,-2.34974170690884,9.00807189113733,-3.14518224481416,0.0170316243964535,0.0840632318424953,-2.78677808850306,"Others"
"1261","P39656","DDOST",35.59516525,418.0428772,22.0308609,121.5745926,801.5366211,665.1600952,1217.557129,-3.41781528674086,7.80666493182293,-3.13854360986281,0.017186924498309,0.0847624769666801,-2.79473398334327,"Others"
"1262","P36897","TGFBR1",NA,NA,77.03514862,147.608139,607.7174072,880.010498,2255.742432,-6.68220137887291,6.23915596747043,-3.137608518447,0.0172089211164922,0.084793624252355,-2.79585516358869,"Others"
"1263","Q96EY4","TMA16",NA,NA,NA,297.7021484,781.317688,753.9480591,247.0286255,-6.98642810827664,5.04982442596855,-3.13711641117113,0.0172205093151189,0.084793624252355,-2.79644525712704,"Others"
"1264","Q5JVS0","HABP4",NA,NA,NA,172.6286163,345.6391296,217.1185913,293.1190491,-6.2755401193288,4.54948242710823,-3.13356407269475,0.0173044086596744,0.0851393334292051,-2.8007060242333,"Others"
"1265","Q8NBL3","TMEM178A",245.602005,436.9357605,186.0178986,384.5689697,724.3922729,1239.634277,737.9139404,-1.5549572973093,8.88103373249966,-3.12358686538758,0.017542402163747,0.0861739329039039,-2.81268327338058,"Others"
"1266","Q99873","PRMT1",NA,96.63644409,NA,84.78313446,767.4735718,569.4213867,1058.655151,-6.3390459132158,5.97472645658441,-3.12366348188983,0.0175405612720726,0.0861739329039039,-2.81259124038239,"Others"
"1267","O43157","PLXNB1",236.028656,119.185173,22.7073307,35.05246353,NA,22.52230644,NA,4.61567747374151,4.15618252600222,3.11961919972065,0.0176380180791973,0.0865752442261467,-2.81745051890858,"Others"
"1268","O75899","GABBR2",76.1869278,NA,NA,NA,127.9599991,81.93585968,170.1772461,-5.36711253647362,3.86776224495129,-3.1179883401766,0.0176774815401527,0.0867005186894397,-2.81941072941063,"Others"
"1269","Q01518","CAP1",2817.889648,1680.664185,2433.611816,1857.88501,1114.934204,176.7151337,760.0010986,2.01516619721633,10.2079281114783,3.11734394624767,0.0176931006066332,0.0867087412708054,-2.82018536947852,"Others"
"1270","Q96ST3","SIN3A",NA,NA,170.1721039,NA,296.2172852,246.5574799,260.7627258,-6.21154398753586,4.51691622865343,-3.11648489432116,0.017713945622513,0.0867425415955971,-2.82121815254667,"Others"
"1271","Q7Z3V5","ZNF571",7496.594238,3292.210693,1112.845215,1522.049316,1177.717041,116.9048843,197.1502533,3.0745819841032,9.99521478799118,3.11430181144977,0.0177670368578928,0.0868657250151219,-2.82384323624171,"Others"
"1272","Q8N3P4","VPS8",117.1821213,363.5800476,284.0686035,357.9050598,86.79322052,27.81462669,44.54431152,2.40474055478967,6.97879280124354,3.11459685185409,0.0177598517095373,0.0868657250151219,-2.82348841791083,"Others"
"1273","P39023","RPL3",NA,177.4072113,NA,NA,270.048584,217.5437164,364.216217,-6.25250672501279,4.54940326944025,-3.10587855092375,0.0179734877616214,0.0878060647207568,-2.83397867427963,"Others"
"1274","P04062","GBA",4166.776855,5461.722168,3859.397217,3830.388672,2885.7229,2936.220947,3185.890625,0.513534050983163,11.844576956546,3.10372893020076,0.0180265844360867,0.0879963332873022,-2.83656695614383,"Others"
"1275","P26358","DNMT1",NA,NA,568.2767944,NA,726.605957,920.0386353,1058.641479,-7.51291735196818,5.50806834269546,-3.10088489037099,0.0180970917369342,0.0882712262839165,-2.83999243026568,"Others"
"1276","Q9GZN7","ROGDI",NA,NA,115.0922546,NA,66.68339539,1206.844727,232.8562775,-6.34802724611183,4.43536508347553,-3.09826142156181,0.0181623925309743,0.0884720737960405,-2.84315331562132,"Others"
"1277","Q9NRY4","ARHGAP35",86.29830933,NA,NA,NA,121.8000488,93.05568695,221.9495697,-5.48675761465222,3.96343800137132,-3.09808787935403,0.018166721054437,0.0884720737960405,-2.84336244423711,"Others"
"1278","P35790","CHKA",95.18773651,NA,NA,NA,210.5333099,106.073082,142.8212128,-5.56482998247206,4.03187240126643,-3.09636111649654,0.0182098504928156,0.0885434403556063,-2.8454435410386,"Others"
"1279","Q7Z2W4","ZC3HAV1",NA,NA,NA,181.3323822,1425.42981,185.5782928,177.6062469,-6.62321628787336,4.71612801530653,-3.09677454833648,0.0181995142198052,0.0885434403556063,-2.84494523184503,"Others"
"1280","Q9GZM5","YIPF3",52.91184235,NA,45.11751556,62.9573555,350.7238159,1227.645752,684.9896851,-5.06136230053192,6.48885816636655,-3.09283377341553,0.0182982939635598,0.0889039766870142,-2.84969608436638,"Others"
"1281","Q7L8L6","FASTKD5",268.7832031,387.6459351,241.073288,390.2294922,95.76105499,NA,16.19397163,4.73555667709319,6.27276089355071,3.0916475862658,0.0183281392079284,0.0889100606350286,-2.8511265615653,"Others"
"1282","Q8TCD5","NT5C",153.9030762,409.8818054,102.4645691,92.54003143,20.91434288,31.78120995,28.05625343,2.51645082372542,6.22109773257065,3.09215710931457,0.0183153128994078,0.0889100606350286,-2.85051207877428,"Others"
"1283","Q96BQ5","CCDC127",17.0846653,NA,23.51274109,52.53582764,220.457077,279.8631287,323.0852356,-4.45463180965704,5.54277484539881,-3.09040920109695,0.0183593533596832,0.0889920643366095,-2.85262021047383,"Others"
"1284","Q9NTX5","ECHDC1",105.7414322,264.3065186,176.4221191,249.9299622,442.916748,813.2913208,674.7887573,-1.7300727489069,8.29937869510993,-3.0886003263912,0.0184050492389698,0.0891440819448234,-2.85480235214639,"Others"
"1285","Q8NFY4","SEMA6D",128.4111938,67.33467102,NA,117.1725693,1641.950073,1920.094238,1075.085938,-5.55500873859894,7.37949698659749,-3.08710787454955,0.0184428432263785,0.0892576202527997,-2.85660314250204,"Others"
"1286","O15460","P4HA2",NA,270.2340088,NA,NA,391.9056396,376.6200562,465.5410461,-6.66071504880133,4.8754407319137,-3.08623187526298,0.0184650651790028,0.089295676787106,-2.8576602761836,"Others"
"1287","Q13242","SRSF9",393.0878601,NA,NA,NA,530.095459,889.6228027,475.8345032,-7.09402094041138,5.19588806315482,-3.08557415260181,0.0184817688116044,0.0893070087329974,-2.85845407406947,"Others"
"1288","O60664","PLIN3",1285.75061,1870.676392,922.2884521,2375.649658,607.385376,571.8659058,773.5437012,1.23021308449468,10.0390116264728,3.08259532952869,0.0185576220803417,0.0895344078492203,-2.86204998459945,"Others"
"1289","Q9NSI2","FAM207A",122.434021,NA,NA,23.50906181,531.8950806,268.1775818,557.4110107,-5.86105867047528,5.40259219504664,-3.08315787291632,0.0185432719173277,0.0895344078492203,-2.86137080503704,"Others"
"1290","P61266","STX1B",NA,75.81909943,NA,NA,149.7506714,65.59867859,168.5870819,-5.33392662452246,3.85181683980967,-3.07861307350651,0.0186595473812966,0.0899563760963439,-2.86685924949414,"Others"
"1291","Q9NVH6","TMLHE",1570.968262,1250.39978,1192.269409,2915.401855,700.9870605,699.3860474,762.973877,1.16469477464957,10.1604354243173,3.07503000177986,0.0187517672700192,0.0903309377631678,-2.87118843177891,"Others"
"1292","O94973","AP2A2",86.67694855,18.36212158,NA,NA,235.2740479,209.7283325,482.1592407,-5.49098155983372,5.0356005166351,-3.07421605595077,0.0187727841744296,0.0903444355918068,-2.87217213100984,"Others"
"1293","P61224","RAP1B",NA,NA,35.80558395,171.9255829,570.5108643,635.302063,813.368042,-6.22161568027398,5.82537178640633,-3.0737966454089,0.0187836236083303,0.0903444355918068,-2.87267905027348,"Others"
