"","PG.Genes","row_mean.HN_L","row_mean.HS_L","row_mean.HN_H","row_mean.HS_H"
"2160","CGNL1",5525.901356175,2023.9277752,NA,299.56575775
"2161","FAAP100",425.37838505,316.1355057,NA,NA
"2162","GALNT2",1263.04884335,5973.675456,NA,NA
"2163","GALNT1",4220.190124,2855.69791666667,NA,NA
"2164","AP1B1",83634.4375,44482.18099,NA,282.5833689
"2165","CPSF1",9243.471696075,11177.5338546667,NA,160.0413462
"2166","PMPCA",17131.5278325,20302.4960933333,622.662277225,1085.1574707
"2167","KIF1A",32522.2968775,18617.4778666667,959.431015025,4804.387858
"2168","SCRN1",36331.44678,19415.55371,NA,NA
"2169","TMEM94",5884.130249,2688.992106,213.7871976,234.553443246667
"2170","WASHC5",11961.44775275,11323.7337266667,NA,105.049975056667
"2171","SCAP",2014.77426175,4240.996012,NA,138.835746766667
"2172","TWF1",15349.1494125,8794.11083966667,110.392349253333,151.344741176667
"2173","ASPH",2240.831787,9335.95638,NA,107.21390281
"2174","TFCP2",9748.93249575,6613.19531233333,NA,NA
"2175","AKAP13",263.7842617125,791.460316933333,NA,NA
"2176","KCNH2",694.327433266667,NA,NA,NA
"2177","BPTF",513.877197266667,2921.28767933333,NA,NA
"2178","KIF5A",5331.57312,3913.95060233333,122.91532421,178.680658993333
"2179","STX4",2171.276886,934.309183866667,NA,85.43542482
"2180","GRSF1",4572.59063725,17251.7656266667,252.7707967675,422.185185733333
"2181","MAP3K12",3498.5758055,1897.06217433333,NA,NA
"2182","CNTN1",593745.46875,174620.958333333,970.921531675,2880.80631533333
"2183","CDH17",2509.69906625,2622.188029,NA,104.214333545
"2184","SF3A3",727.564371766667,13681.1145833333,NA,NA
"2185","TP53BP1",1299.27478415,47705.3776066667,NA,92.310295105
"2186","TRIM26",2350.158035325,3581.79711933333,NA,70.257699965
"2187","AIMP1",1646.535461225,19729.9270833333,160.545274735,33.02736759
"2188","ILF2",2173.10943625,158894.599,NA,522.473297133333
"2189","ILF3",4952.33844,244533.072933333,NA,2100.795817
"2190","LMAN2",14946.51587,32428.7649733333,NA,133.565090165
"2191","PTPRJ",4189.43713375,1189.7424316,107.9367542325,313.55970765
"2192","PTPN13",648.47950745,1971.84895833333,190.871841413333,316.50981905
"2193","ELAVL2",4991.62567175,74175.1523433333,135.798734685,155.520949036667
"2194","TRAP1",42600.689455,61061.6848966667,145.3479805,242.99242405
"2195","TRAF2",3088.916931,1603.27412966667,NA,36.65875149
"2196","ANK3",55506.8652375,27229.2955733333,NA,500.731506366667
"2197","DLG1",11566.721925,6354.090495,320.7735919875,258.9485321
"2198","PTP4A2",9459.41198725,4824.51399733333,NA,35.680841445
"2199","ABR",15887.44458,14277.6282566667,70.064254285,268.7756144
"2200","NPRL3",1693.08630375,1597.87967933333,NA,NA
"2201","BNIP1",2002.77716075,2517.722087,NA,NA
"2202","BNIP2",3061.66048166667,1552.4032595,NA,NA
"2203","NFX1",1311.0940858,1042.12606806667,NA,NA
"2204","CSTF3",9370.204102,4018.18806966667,NA,92.8261413666667
"2205","GRIK2",613.6486613,748.684611,NA,NA
"2206","TIAM1",1604.75561515,1532.740275,NA,94.95736694
"2207","ECH1",32750.2875975,43055.1796866667,483.470310225,464.796997066667
"2208","ARHGAP5",2399.76019275,1953.483846,147.162728623333,190.102633813333
"2209","PLA2R1",654.481987025,687.78482055,NA,NA
"2210","STRN3",10691.63452,7129.85449233333,240.961197875,401.042785633333
"2211","CDC16",6291.7943115,6060.93863933333,NA,NA
"2212","STK4",3797.19122325,2091.86486833333,NA,140.574409496667
"2213","FLII",16542.5573725,12739.61784,NA,NA
"2214","TRIM32",14013.5163575,9111.874348,NA,62.71369171
"2215","COASY",8177.60766625,7972.879069,NA,52.43789387
"2216","MRPL28",3545.59844975,3836.71736633333,1224.425814515,527.784311933333
"2217","ACACA",16445.7465825,16391.0774733333,1375.074982,2258.59484833333
"2218","GPS1",27034.3530275,21148.20703,NA,427.717976866667
"2219","IFT88",460.310872366667,NA,NA,NA
"2220","ZBTB17",4551.34915626667,NA,NA,NA
"2221","USP4",3437.003357,3378.69995133333,NA,76.62907791
"2222","CHAF1A",5358.114746,2654.36722833333,NA,NA
"2223","TRAF3",3682.50103725,1780.02148433333,NA,NA
"2224","MTAP",13553.12793,10621.326822,NA,NA
"2225","PRKAA1",17208.5925275,10013.934569,623.452522275,489.168904633333
"2226","PPFIA1",7018.282959,2334.88403333333,NA,NA
"2227","EIF2B5",7559.72363275,49894.1285816667,NA,41.9513708733333
"2228","TARDBP",1203.32937625,31408.16211,NA,319.740753166667
"2229","PAK1",18239.8325175,9066.475586,NA,323.7748718
"2230","AIMP2",1239.4304504,16743.6399733333,NA,NA
"2231","FADD",1445.749679575,6290.83894833333,NA,247.73790997
"2232","PRDX4",3473.06555175,7460.65738933333,418.80487063,404.931243866667
"2233","MAP2K5",633.684021,NA,NA,NA
"2234","MAPK7",3460.5093385,1652.651652,NA,NA
"2235","PAK2",64649.8564475,32707.28125,1238.37944025,1656.483195
"2236","STK3",5638.589966,4752.19213866667,202.2652054,536.2784016
"2237","STX5",3119.105652,3440.23282866667,68.0005861933333,82.01448822
"2238","CBLB",4118.2144775,3057.14925166667,458.6816559,290.719365433333
"2239","PSMD2",36218.4707025,47356.8984366667,NA,1011.18589276667
"2240","DNAJC3",1859.8591002,6125.75944,NA,NA
"2241","SELENBP1",4287.73846425,7948.45931,NA,99.53832372
"2242","NME3",22360.25928,12416.4111333333,198.020505266667,NA
"2243","PRKG2",3199.5927735,2429.76647933333,158.2490501325,276.80807115
"2244","SRSF9",824.0348614,19366.8606766667,NA,631.850921633333
"2245","SRSF5",2835.955261,8979.86751266667,NA,554.733968133333
"2246","TRIM28",4403.073059,137408.7318,222.595663995,2121.30786133333
"2247","G3BP1",2973.326599,20156.7167966667,NA,526.369720466667
"2248","CLN3",2026.5954895,5365.572591,1461.22692875,NA
"2249","KCNAB2",490.3957882,344.105641666667,1357.05660006667,38.2261937466667
"2250","PTK7",6436.011841,6044.75097633333,96.0967394466667,272.2383016
"2251","PABPC4",9624.4333505,40937.8203133333,NA,NA
"2252","GRB10",1848.277191,1600.64359533333,NA,NA
"2253","IFIT5",4772.28063975,3888.09944666667,NA,35.019807815
"2254","PTPRS",13518.82959,5509.11311866667,NA,97.968151095
"2255","EIF3I",1683.71026625,11163.3281233333,NA,148.615924815
"2256","PPP2R5C",10403.416993,7262.702311,NA,NA
"2257","CTBP1",20521.39795,47035.3059933333,83.8868013966667,465.8980408
"2258","AP3B2",10709.7600095,8665.313802,NA,55.72130585
"2259","MPP3",5643.68273925,1753.22025566667,NA,NA
"2260","PDCL",1978.21569825,4976.09667966667,NA,480.7164256
"2261","MAPK8IP2",1953.1495665,NA,2925.74676525,NA
"2262","UBE2V1",135296.900425,72917.1210966667,748.86343385,1342.06465633333
"2263","MRPL49",4416.984131,5363.184733,125.75575399,164.86906752
"2264","DYNC1I2",23623.57129,19727.35482,356.876484945,2126.8305866
"2265","ILK",2924.5757445,3463.657308,40.1969229366667,47.046379085
"2266","NNT",46284.84961,37763.1145833333,85.6200911266667,64.1401958433333
"2267","SNTB2",4465.536316,3787.85457333333,NA,124.999914185
"2268","XRCC4",2401.09430949333,2920.69938133333,NA,2300.76135266667
"2269","UNC119",3801.4470215,2537.70951333333,NA,NA
"2270","SLC39A6",12879.29419,3781.78393533333,1863.2463854775,300.988281233333
"2271","SF3B2",2873.0102235,19308.85482,NA,112.587123895
"2272","OS9",974.849365225,4490.95751966667,300.14673805,428.914560933333
"2273","GOLGA4",6081.1686185,3612.06376133333,NA,476.028547923333
"2274","PDAP1",33097.0341825,34733.2063833333,503.6290741,289.8919525
"2275","ADAM9",6269.5354005,2300.02555333333,NA,NA
"2276","TMED1",2189.6733395,3545.11499,NA,NA
"2277","LSAMP",177762.406275,51970.3776066667,NA,255.1364212
"2278","FKBP5",1501.8976439,6702.86230433333,NA,16.486983775
"2279","TUSC3",3289.76586925,9771.50423333333,NA,NA
"2280","ROCK1",3147.36499025,1125.54728183333,58.3488130433333,32.700896265
"2281","GAB1",1051.42465195,590.02838895,NA,NA
"2282","SMAD4",5797.34985325,5329.207845,56.0692605975,254.475433366667
"2283","BIRC2",1542.727600275,1099.29541033333,130.44143042,383.720815033333
"2284","GPM6B",39146.40039,10875.377278,NA,18.92679119
"2285","PICALM",9607.723144,5413.68115233333,481.79821015,588.466257733333
"2286","MTM1",468.2512512,661.5677897,NA,NA
"2287","SQSTM1",1903.48822025,3540.36637366667,NA,NA
"2288","MTX1",11647.6142605,8633.32063766667,170.8300686025,80.5072078733333
"2289","TUBB3",237846.761725,148174.156266667,NA,557.724304233333
"2290","ASAH1",5261.85839825,20635.00228,102.7210779325,NA
"2291","PPP1R1A",11821.70800925,3227.210368,NA,NA
"2292","PIN1",24163.83789,13743.0563166667,99.3292656025,138.03062439
"2293","SERINC3",2018.09149175,1443.60633356667,NA,NA
"2294","RIPK1",2179.0902405,923.955627533333,NA,160.756931293333
"2295","CAMK2B",36156.595705,23214.78776,240.9871215825,161.570556633333
"2296","CAMK2G",18573.8432625,10239.462892,NA,1012.9201051
"2297","CAMK2D",6897.915039,6193.38557933333,165.538953795,320.2196096
"2298","DCTN2",16535.6315925,14631.9902366667,NA,NA
"2299","NAE1",5273.6833495,9369.579753,516.37298585,552.056477866667
"2300","ITPK1",4731.13134775,3365.95418266667,242.2250213825,2978.177002
"2301","DGKZ",2402.32849125,2286.11889666667,385.422353133333,493.800659166667
"2302","IQGAP2",1627.82901,3842.77636733333,NA,NA
"2303","GPR50",2347.50198375,1067.32387303333,83.3468580175,416.36595155
"2304","STIM1",3522.35668925,3534.52872733333,NA,NA
"2305","SNX1",12851.509765,10672.0527333333,179.709742243333,233.8388926
"2306","KRR1",16843.0664096667,6395.40087866667,NA,NA
"2307","PWP1",746.785537825,4166.28133133333,203.7340583775,495.34316
"2308","MTMR1",4329.661865,2315.939128,167.226047525,181.51756798
"2309","MTMR2",5468.31286625,3105.204834,NA,NA
"2310","MTMR3",1195.851349025,1006.09188843333,82.31160609,189.6805725
"2311","CUL1",7462.7854005,10738.3671856667,NA,NA
"2312","CUL2",6818.821045,5960.30403633333,NA,NA
"2313","CUL3",39098.680665,28286.4309933333,223.4745502775,541.379750566667
"2314","CUL4A",1846.553131,2845.41528333333,5091.8674713,1492.55017608667
"2315","CUL4B",10017.3793935,12993.6292333333,NA,NA
"2316","TP53BP2",1504.73849475,1664.125,610.29406165,231.40339914
"2317","DYRK1A",3816.779724,2611.70621766667,533.317375175,570.533930433333
"2318","GFUS",7088.73034675,7336.822591,103.19877505,NA
"2319","RAB31",2586.3288575,943.925211533333,96.22707114,123.13904571
"2320","TPBG",1440.468221,1489.52677433333,NA,NA
"2321","FHL1",5873.27490225,3627.618734,NA,NA
"2322","ITGA7",5983.2961425,5707.05371066667,74.736664775,303.899517046667
"2323","ACVR2B",1065.4382781,1013.58396393333,NA,NA
"2324","MOGS",12834.657225,27935.16862,31.4389222466667,379.00997925
"2325","ALCAM",23862.65674,7375.31624333333,191.305192925,299.4985148
"2326","THOC5",1588.47141513333,1368.643351,NA,299.73969649
"2327","SHROOM2",3286.6795045,1357.08654766667,248.49012662,270.056330366667
"2328","SPTAN1",206673.878925,97222.4348866667,NA,680.714029966667
"2329","GNL2",10550.6066875,4173.80078133333,167.087188726667,339.1950582
"2330","AUH",33930.28125,29029.2304666667,2350.741546675,1067.23287953333
"2331","DDX39B",2300.581116,97947.8047033333,73.5504506466667,542.2087606
"2332","BLMH",51463.0439475,36463.8691433333,2157.53280625,3435.34749366667
"2333","BMPR2",4674.75756825,1776.243571,NA,NA
"2334","TUBB2A",1590891.1875,1052257.5625,152.636355066667,8806.64632066667
"2335","RAPGEF1",5412.2368165,2536.99430366667,NA,NA
"2336","IDI1",5985.673462,5942.786784,349.0519647575,697.64262761
"2337","CBFB",12320.857665,6786.17626966667,NA,NA
"2338","RASGRF1",4816.66626,2490.8081055,NA,NA
"2339","PRKG1",886.109756475,628.356424966667,212.6941528,1384.01392626667
"2340","CKAP5",52853.34766,129805.776066667,NA,440.0774231
"2341","CIRBP",4812.14984125,51183.5846366667,NA,141.858876533333
"2342","CAMK1",4458.8969115,4351.68595366667,83.04197452,149.7454224
"2343","COTL1",43923.41748,23463.9270833333,NA,151.924366
"2344","COX17",8966.50860575,3917.871826,NA,NA
"2345","RAB33A",7361.26696775,7007.86523466667,90.513990405,406.864151
"2346","HNRNPD",11110.94409225,254954.0521,86.9971650533333,1402.003418
"2347","SCARB2",4391.1693115,9904.50097933333,NA,208.4668986
"2348","LRP8",5083.56103525,4871.60498033333,NA,169.1125997
"2349","DPYS",3928.54479975,1454.806132,NA,NA
"2350","DAG1",3153.5203855,2685.63346366667,190.8962307,184.591573066667
"2351","PDE1C",4651.35571275,2125.66333033333,663.460212725,103.811233525
"2352","DSG2",1367.2421723,3059.17382833333,NA,267.71240489
"2353","UBE4A",49462.7167975,37956.35156,NA,357.677174866667
"2354","SEPTIN6",15716.3894025,9399.35107466667,NA,NA
"2355","SAFB2",1352.897277975,27852.9042966667,NA,1271.54176853333
"2356","EIF3A",6881.299072,56380.1614566667,156.933209733333,384.751393633333
"2357","ARHGEF7",18385.512205,9014.80696633333,NA,166.598800656667
"2358","UBAP2L",804.908149775,8157.03304033333,NA,78.356571215
"2359","SCRIB",24189.999025,14073.29362,96.8204625333333,743.395660333333
"2360","GIT2",1652.8167725,1042.8087564,NA,NA
"2361","MLEC",8763.76782225,20786.05078,NA,NA
"2362","TTLL12",14823.2182625,15603.2330733333,NA,NA
"2363","MPP2",57050.3935575,57202.58203,2648.2819515,1773.44323766667
"2364","DOC2A",2455.07229625,622.059234666667,75.0565528875,NA
"2365","DOC2B",2165.837677,1585.22959373333,49.049906255,304.05046845
"2366","DOCK1",527.46582795,552.655365,NA,525.06681061
"2367","CRMP1",928454.734375,507292.1146,297.188085575,2582.08410633333
"2368","DPYSL3",475584.539075,230913.171866667,108.722189915,2268.77551266667
"2369","MRPL58",13411.345215,14706.4899066667,2557.1239015,1619.86088066667
"2370","DCTN1",23853.46924,13431.8645833333,66.0100708,169.9614563
"2371","DYNC1H1",214797.58205,158461.088533333,276.7703056325,1335.14306633333
"2372","EIF2B1",8366.119995,9068.78255233333,NA,80.2942746333333
"2373","EIF4A2",18758.9487325,48900.0625,124.1941147025,270.307337433333
"2374","CTTN",19289.845705,8788.737956,NA,NA
"2375","ENDOG",778.196787633333,1522.05493133333,130.584857953333,682.003341666667
"2376","FLOT2",16864.921875,10605.7802766667,NA,37.3997281366667
"2377","RCN2",15350.8010275,22287.7975266667,69.1544761666667,111.082709003333
"2378","TRIM25",3506.13948566667,870.4468587,NA,NA
"2379","FLNC",52991.88379,28202.71875,428.258399925,432.332733166667
"2380","FKBP8",6001.0651855,14736.09245,NA,706.248433433333
"2381","FAM50A",1879.87005245,4891.230143,52.0912291366667,280.184280386667
"2382","GNA13",41233.90039,17770.4661466667,NA,126.337305683333
"2383","GAMT",3781.55041525,3097.67089866667,NA,396.575010963333
"2384","GALE",7506.2436525,6368.40152966667,NA,NA
"2385","GRM2",7154.08581525,3122.85392233333,38.4689916,121.08098854
"2386","CAPRIN1",4632.1428225,17244.32194,346.432266225,648.908386366667
"2387","BECN1",1903.7413635,997.2622683,NA,NA
"2388","RBM39",10034.513633,37399.5065133333,NA,472.631652833333
"2389","FAT1",1202.85617075,615.428426066667,545.625579833333,NA
"2390","HLTF",622.39993295,867.312093066667,1053.805565,97.63025095
"2391","SQLE",1364.51231385,1744.902303,338.58958435,177.5863196
"2392","PDIA5",1080.526458825,4623.021403,NA,112.791450515
"2393","PRPSAP1",11359.970705,8851.62565,100.635889703333,185.9940516
"2394","MCM6",2360.21713255,5896.326823,NA,2181.17451966667
"2395","ELAVL3",1256.771423375,27437.4583333333,228.444656366667,NA
"2396","INPP5A",4506.659912,2741.36230466667,135.12957001,224.36212158
"2397","RASA3",3703.23931875,3493.05786133333,526.24635315,443.258494033333
"2398","PLS1",1286.44000223333,728.811767766667,NA,NA
"2399","LAGE3",398.211507133333,1870.6779784,NA,209.79682288
"2400","TRIP12",1743.220459,7132.38020833333,NA,111.028897613333
"2401","PUM1",11482.3719063333,17891.7945933333,NA,1557.76450613333
"2402","CLINT1",6378.005249,6983.98763,NA,NA
"2403","KCTD2",1198.2591704,1255.35146066667,NA,254.77766035
"2404","SMC1A",1459.128906425,17021.2265633333,110.583142603333,176.908853536667
"2405","RRP1B",1314.41282146667,3184.81953933333,NA,NA
"2406","DIP2A",5446.09802225,3514.06803366667,NA,111.2309799
"2407","PDCD11",1891.129516625,14813.93555,NA,NA
"2408","BMS1",5919.355835,4477.674642,NA,NA
"2409","USP10",1839.2739718,9116.59195833333,NA,62.9033966066667
"2410","MESD",1422.7709045,4653.02180966667,57.81300098,1423.49654133333
"2411","GANAB",81314.382815,196745.224,1665.80014131,3590.40958633333
"2412","RFTN1",516.21328735,NA,NA,NA
"2413","KCNB1",3035.0718385,2672.208008,NA,339.976359033333
"2414","MFSD10",6643.85205075,9545.96223966667,5290.54934675,4336.62396233333
"2415","PPP2R5D",24647.94678,12775.65625,121.327214553333,134.97807055
"2416","LBR",3818.81555175,12615.4277366667,NA,256.10091208
"2417","COG2",1075.6142118,2606.79777033333,NA,NA
"2418","MVP",8595.4802245,30435.9036466667,NA,NA
"2419","GOLGB1",1248.388092025,3148.87548833333,NA,NA
"2420","NAA30",2271.49768075,3107.212321,346.01207735,311.863388066667
"2421","GRM4",2058.08571363333,1564.753418,NA,NA
"2422","CHD4",1067.9770126,24360.3971333333,NA,258.000696833333
"2423","LASP1",43011.57422,15919.92578,NA,74.4378395166667
"2424","PTGR1",3891.66009525,3043.43733733333,1191.10748275,198.516785923333
"2425","DRAP1",17045.4554033333,26336.1263033333,NA,NA
"2426","RAB39A",3153.3446045,1280.6795246,NA,NA
"2427","ZNF638",1065.595337,1840.61946633333,308.028971333333,NA
"2428","KPNB1",141079.785175,113180.585933333,1507.832611,1691.621989
"2429","NUMA1",1200.8193207,20738.2161466667,NA,502.421264633333
"2430","PSME4",3460.66278075,4180.409668,NA,NA
"2431","CUL7",1694.409851,2803.257487,NA,85.7113259733333
"2432","SLMAP",2301.50311275,6799.93595333333,461.71222814,204.6626231
"2433","GAPVD1",14558.39917,7993.096354,NA,NA
"2434","UBXN2B",1089.4394377,736.0464376,NA,NA
"2435","NAA25",3156.37219225,6722.42154933333,3291.828613125,3718.857259
"2436","SPCS2",5682.05615225,15002.4414046667,635.763748225,774.828715
"2437","EMC2",6218.84790025,8775.390625,NA,NA
"2438","PSMD6",23268.3583975,32955.5527366667,1746.06906125,1189.0646363
"2439","ABRAXAS2",6414.48413075,4210.051432,166.0309248125,261.539632133333
"2440","SEPTIN2",101687.234365,62859.1341133333,261.90834045,610.6756185
"2441","SART3",845.4823303,16165.90918,727.5885905375,600.88391115
"2442","EFTUD2",998.102935625,27665.9667966667,NA,206.903559366667
"2443","LARS2",9286.534912,11342.7858093333,NA,NA
"2444","SNX17",3390.3011475,3981.83878566667,289.6562246,174.134328196667
"2445","ARL6IP1",780.21515275,505.46600345,NA,NA
"2446","RAB3GAP1",6134.1479495,5103.05517566667,36.9594167066667,114.08615683
"2447","SLC39A14",2025.60870375,4863.96476266667,NA,125.368960046667
"2448","KARS1",4679.13208,28981.5332033333,NA,175.905665066667
"2449","ARHGEF6",2796.930603,1341.9854127,NA,352.63568115
"2450","EIF4H",18015.1989725,18503.0768233333,2838.80276475,2194.307902
"2451","ACAP2",1403.5945435,831.088887566667,NA,47.5338694233333
"2452","ACOX1",868.0028839,2955.92049166667,95.43447557,38.7047112766667
"2453","OXA1L",5056.79528825,8057.699544,NA,59.66117382
"2454","EEA1",1243.96832295,7001.583496,NA,NA
"2455","PDIA6",64885.8955075,216773.401033333,NA,2798.25463866667
"2456","PAFAH1B3",170042.007825,93650.8151033333,180.844215383333,134.661926276667
"2457","PLCL1",16945.1770025,6696.97574866667,112.6899428475,178.5332413
"2458","PDK1",9793.580566,11447.48828,NA,635.5224406
"2459","PDK2",1043.28733835,2969.61930333333,259.85784529,114.3306122
"2460","PDK3",8035.4384765,11647.26823,NA,163.56995775
"2461","PEA15",3017.78451525,3642.57503266667,NA,NA
"2462","EBP",10577.1635735,22825.5136733333,181.8188867475,429.5522105
"2463","PMVK",17080.3752425,12252.9720066667,75.1822102866667,578.602244033333
